כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
יצחק שדה 14,87.6,21/03/2021,"820,000 ₪",10917-84-12,דירת גן,4,שלישית,1960,"9,425 ₪",4
יצחק שדה 14,87.6,19/11/2013,"600,000 ₪",10917-84-12,דירת גן,4,שלישית,1960,"9,425 ₪",4
יצחק שדה 14,87.6,15/12/2006,"347,000 ₪",10917-84-12,דירת גן,4,שלישית,1960,"9,425 ₪",4
המגינים 139,73.1,18/02/2021,"1,060,000 ₪",10825-98-35,דירה בבית קומות,4,שביעית,1985,"14,501 ₪",9
רינה 8,73.29,14/02/2021,"810,000 ₪",10917-5-25,דירה בבית קומות,3,שלישית,1960,"11,052 ₪",4
אחווה 21,54,11/02/2021,"446,000 ₪",10917-76-5,דירה בבית קומות,3,ראשונה,1960,"8,259 ₪",4
אחווה 21,54,26/02/2013,"685,000 ₪",10917-76-5,דירה בבית קומות,3,ראשונה,1960,"8,259 ₪",4
אחווה 21,54,14/06/2012,"385,000 ₪",10917-76-5,דירה בבית קומות,3,ראשונה,1960,"8,259 ₪",4
רינה 8,73.29,10/02/2021,"935,000 ₪",10917-5-9,דירה בבית קומות,3,שלישית,1960,"12,808 ₪",4
רינה 8,73.29,29/11/2017,"835,000 ₪",10917-5-9,דירה בבית קומות,3,שלישית,1960,"12,808 ₪",4
רינה 8,73.29,11/09/2014,"725,000 ₪",10917-5-9,דירה בבית קומות,3,שלישית,1960,"12,808 ₪",4
רינה 8,73.29,28/10/2013,"700,000 ₪",10917-5-9,דירה בבית קומות,3,שלישית,1960,"12,808 ₪",4
רינה 8,73.29,21/12/2008,"277,000 ₪",10917-5-9,דירה בבית קומות,3,שלישית,1960,"12,808 ₪",4
אחווה 18,84.27,09/02/2021,"1,080,000 ₪",10917-103-14,דירה בבית קומות,4,שלישית וקרקע,1990,"12,816 ₪",11
המגינים 116,54,25/01/2021,"395,000 ₪",10917-83-64,דירה בבית קומות,3,שלישית,1970,"7,315 ₪",4
המגינים 116,54,24/06/2004,"234,000 ₪",10917-83-64,דירה בבית קומות,3,שלישית,1970,"7,315 ₪",4
הרב רודנר 10,367,31/12/2020,"3,560,000 ₪",10917-11-19,משרד,לא ידוע,שישית,1998,"9,700 ₪",8
