כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
גוטל לוין 5,87.1,10/04/2006,"780,000 ₪",11193-231-40,דירה בבית קומות,3,שמינית,2000,"17,816 ₪",15
גוטל לוין 5,87.1,12/10/1999,"795,000 ₪",11193-231-40,דירה בבית קומות,3,שמינית,2000,"17,816 ₪",15
גוטל לוין 28,99.5,21/06/2024,"1,650,000 ₪",11193-222-60,דירה בבית קומות,4.5,חמישית,1995,"16,583 ₪",11
גוטל לוין 40,72.1,17/06/2024,"1,365,000 ₪",11193-249-56,דירה בבית קומות,4,שביעית,1980,"18,932 ₪",7
גוטל לוין 12,79,28/05/2024,"1,640,000 ₪",11193-208-5,דירה בבית קומות,4,שניה,1980,"20,759 ₪",8
גוטל לוין 12,79,06/04/2021,"1,355,000 ₪",11193-208-5,דירה בבית קומות,4,שניה,1980,"20,759 ₪",8
גוטל לוין 18,94.47,15/05/2024,"1,800,000 ₪",11193-205-17,דירה בבית קומות,5,חמישית,1980,"19,149 ₪",8
גוטל לוין 18,94.47,25/10/2006,"587,000 ₪",11193-205-17,דירה בבית קומות,5,חמישית,1980,"19,149 ₪",8
גוטל לוין 18,94.47,06/09/2000,"725,000 ₪",11193-205-17,דירה בבית קומות,5,חמישית,1980,"19,149 ₪",8
גוטל לוין 20,87,02/05/2024,"1,690,000 ₪",11193-204-28,דירה בבית קומות,4,שמינית,1980,"19,425 ₪",8
גוטל לוין 20,87,18/02/2013,"1,180,000 ₪",11193-204-28,דירה בבית קומות,4,שמינית,1980,"19,425 ₪",8
גוטל לוין 6,79,17/04/2024,"1,497,000 ₪",11193-211-15,דירה בבית קומות,4,רביעית,1980,"18,949 ₪",5
גוטל לוין 11,87.8,15/04/2024,"1,850,000 ₪",11193-231-139,דירה בבית קומות,4,עשירית,2000,"21,264 ₪",14
גוטל לוין 11,87.8,08/10/2016,"1,680,000 ₪",11193-231-139,דירה בבית קומות,4,עשירית,2000,"21,264 ₪",14
גוטל לוין 5,116.1,02/04/2024,"2,200,000 ₪",11193-231-200,דירה בבית קומות,5,אחת עשרה+שתים עשרה,2000,"18,949 ₪",15
קדיש לוז 13,99.5,24/03/2024,"1,840,000 ₪",11193-236-25,דירה בבית קומות,4.5,שישית,1990,"18,492 ₪",6
לוין גוטל 38,64.4,21/03/2024,"1,400,000 ₪",11193-250-42,דירה בבית קומות,3,שלישית,1980,"21,739 ₪",6
גוטל לוין 28,99.5,04/03/2024,"1,800,000 ₪",11193-222-61,דירה בבית קומות,4,חמישית,1995,"18,090 ₪",11
לוין גוטל 34,77.6,15/02/2024,"1,380,000 ₪",11193-227-56,דירה בבית קומות,4,שביעית,1980,"17,784 ₪",7
גוטל לוין 44,72.1,06/02/2024,"1,525,000 ₪",11193-248-23,דירה בבית קומות,4,שישית,1980,"21,181 ₪",7
גוטל לוין 44,72.1,03/07/2012,"810,000 ₪",11193-248-23,דירה בבית קומות,4,שישית,1980,"21,181 ₪",7
גוטל לוין 44,72.1,25/11/2002,"611,000 ₪",11193-248-23,דירה בבית קומות,4,שישית,1980,"21,181 ₪",7
גוטל לוין 6,79,22/01/2024,"1,350,000 ₪",11193-211-12,דירה בבית קומות,3,שלישית,1980,"17,089 ₪",5
גוטל לוין 44,61.8,19/01/2024,"1,330,000 ₪",11193-248-50,דירה בבית קומות,3,שישית,1980,"21,803 ₪",7
